"attributes.page.rank.list.vector..names","as.vector.page.rank.list.vector."
"mote",2.12480596866848e-05
"slugify",2.12480596866848e-05
"tokio-file",2.12480596866848e-05
"cargo-dock",2.12480596866848e-05
"libmaj",2.25381204533764e-05
"unrest",2.12480596866848e-05
"unrest_tmp_quote",3.65936510400038e-05
"unrest_tmp_synom",2.38234032172284e-05
"unrest_tmp_syn",2.72683432645788e-05
"unrest_codegen",2.12480596866848e-05
"cargo-maj",2.12480596866848e-05
"secret_handshake",2.8396320590172e-05
"cue_sheet",2.12480596866848e-05
"hn",2.42582014756318e-05
"toucHNews",2.12480596866848e-05
"rexpect",2.12480596866848e-05
"keyboard-types",2.12480596866848e-05
"atlatl",2.12480596866848e-05
"esparse",2.35056660283951e-05
"parcel",2.12480596866848e-05
"my-password",2.57632723701053e-05
"my-password-cli",2.12480596866848e-05
"ciruela",2.12480596866848e-05
"valuable_futures",2.15825198854567e-05
"ns-env-config",2.15825198854567e-05
"vulkano-framing",2.12480596866848e-05
"classifier-measures",2.12480596866848e-05
"cups-sys",2.12480596866848e-05
"panic_at_the_disco",2.12480596866848e-05
"filesystem",2.12480596866848e-05
"pseudo",2.80892910252008e-05
"adi_storage",2.72683432645788e-05
"whoami",4.44261514615768e-05
"res",2.12480596866848e-05
"utem",2.72683432645788e-05
"kubectx-rs",2.12480596866848e-05
"kubectx",2.12480596866848e-05
"xmlhelper",2.3054144760053e-05
"varuint",2.12480596866848e-05
"rtfm-syntax",2.61974382896955e-05
"hask-replace",2.12480596866848e-05
"systime_converter",2.12480596866848e-05
"android-cpufeatures-sys",2.12480596866848e-05
"std-logger",2.12480596866848e-05
"atlas",2.12480596866848e-05
"sysinfo-web",2.12480596866848e-05
"shapeshift",2.12480596866848e-05
"parking_lot_mpsc",2.12480596866848e-05
"purescript_waterslide",2.57632723701053e-05
"purescript_waterslide_derive",2.12480596866848e-05
"phile",3.02784850535259e-05
"evmasm",2.12480596866848e-05
"subtle-derive",2.12480596866848e-05
"lorikeet",2.12480596866848e-05
"dalek",2.12480596866848e-05
"layout2d",2.12480596866848e-05
"seq_io",2.12480596866848e-05
"git-mix",2.12480596866848e-05
"edit-chunks",2.12480596866848e-05
"mbox-reader",2.12480596866848e-05
"fern-journal",2.12480596866848e-05
"journal_gateway",2.12480596866848e-05
"dredd-hooks",2.12480596866848e-05
"swf-parser",2.12480596866848e-05
"uavcan-derive",3.79543466153407e-05
"uavcan-core",3.93089104203669e-05
"uavcan",2.12480596866848e-05
"cargo-deb",2.12480596866848e-05
"spake2",2.12480596866848e-05
"auto_impl",2.12480596866848e-05
"rpcap",2.12480596866848e-05
"na",2.12480596866848e-05
"cplex-sys",2.12480596866848e-05
"color-thief",2.12480596866848e-05
"tempfile-fast",2.12480596866848e-05
"lithos",2.12480596866848e-05
"serde_str",2.19427077918264e-05
"lib_composite",2.12480596866848e-05
"array-macro-internal",3.20801248619325e-05
"rcache",2.12480596866848e-05
"rundeck",2.12480596866848e-05
"rs-graph",2.72683432645788e-05
"rustop",2.3030989823215e-05
"decorum",2.42350465387938e-05
"rundeck-api",2.12480596866848e-05
"dice-me",2.12480596866848e-05
"shamirsecretsharing",2.12480596866848e-05
"fixed-hash",2.79833060014158e-05
"ethereum-types-serialize",2.79833060014158e-05
"crack",2.12480596866848e-05
"pvss",2.12480596866848e-05
"scrapmetal",2.12480596866848e-05
"scrapmetal-derive",3.93089104203669e-05
"k",2.38152806124011e-05
"crow_engine",2.12480596866848e-05
"crow_util",2.72683432645788e-05
"serde_scan",2.12480596866848e-05
"palmdb",2.12480596866848e-05
"word_replace",2.12480596866848e-05
"lapacke-static",2.12480596866848e-05
"nom-hpgl",2.12480596866848e-05
"atsamd21g18a",2.12480596866848e-05
"plexus",2.12480596866848e-05
"mfte",2.12480596866848e-05
"editorconfig",2.3828181220068e-05
"edid",2.57632723701053e-05
"cli-utils",2.12480596866848e-05
"xpsupport",3.93089104203669e-05
"xpsupport-sys",2.12480596866848e-05
"swagger",2.3054144760053e-05
"wkb",2.12480596866848e-05
"javascriptcore-rs-sys",3.44332470797996e-05
"javascriptcore-rs",2.2798820233312e-05
"webkit2gtk-sys",2.2798820233312e-05
"misc_utils",2.12480596866848e-05
"webkit2gtk-webextension-sys",2.48408789219209e-05
"webkit2gtk-webextension",2.21511022233689e-05
"happy",2.12480596866848e-05
"speck-cbc",2.12480596866848e-05
"speck",2.57632723701053e-05
"pkcs7",2.57632723701053e-05
"kanshi",2.12480596866848e-05
"lz_diet",2.12480596866848e-05
"slog-kvfilter",2.12480596866848e-05
"stm32f41x",2.12480596866848e-05
"may_queue",2.27668130438354e-05
"i2cdev-bmp280",2.12480596866848e-05
"i2csensors",6.3390044731943e-05
"i2cdev-l3gd20",2.12480596866848e-05
"i2cdev-lsm303d",2.12480596866848e-05
"i2cdev-lsm9ds0",2.12480596866848e-05
"i2cdev-bmp180",2.12480596866848e-05
"serde_mtproto_derive",2.32548208793162e-05
"serde_mtproto",2.12480596866848e-05
"lz_fnv",2.12480596866848e-05
"matrixnum",2.12480596866848e-05
"omn-sprites",2.12480596866848e-05
"tfdeploy",2.12480596866848e-05
"sysbar",2.12480596866848e-05
"rs-collector",2.12480596866848e-05
"exclude_from_backups",2.12480596866848e-05
"decrunch",2.12480596866848e-05
"buildchain",2.12480596866848e-05
"lxd",2.28899552079286e-05
"tgaimage-sys",2.12480596866848e-05
"nessus",2.12480596866848e-05
"krebs",2.12480596866848e-05
"bit_collection_derive",3.02784850535259e-05
"bit_collection",2.12480596866848e-05
"weeks-from-now",2.12480596866848e-05
"message_queue_service",2.12480596866848e-05
"bittrex-api",2.12480596866848e-05
"histo",2.12480596866848e-05
"h256only",2.12480596866848e-05
"debug-rs",2.12480596866848e-05
"rivet",2.12480596866848e-05
"kinito",2.12480596866848e-05
"glider",2.12480596866848e-05
"ddbug",2.12480596866848e-05
"vidar",2.12480596866848e-05
"toks",2.12480596866848e-05
"pretty_logger",2.38393991397783e-05
"dev-cmd",2.12480596866848e-05
"cervus",3.99778308179107e-05
"dotproperties",2.12480596866848e-05
"open_read_later",2.12480596866848e-05
"graphql-idl-parser-ffi",2.12480596866848e-05
"timespan",2.12480596866848e-05
"statechart",2.12480596866848e-05
"quartic",2.12480596866848e-05
"renvsubst",2.12480596866848e-05
"numeric-array",2.12480596866848e-05
"ice_core",2.12480596866848e-05
"etag",2.19169800842286e-05
"urlencode",2.12480596866848e-05
"utp2",2.12480596866848e-05
"dewey",2.12480596866848e-05
"rfyl",2.12480596866848e-05
"reset-router",2.12480596866848e-05
"udpproxy",2.12480596866848e-05
"bench_timer",2.12480596866848e-05
"neural_network",2.12480596866848e-05
"fast_io",4.83393357872079e-05
"tcpproxy",2.12480596866848e-05
"rsproxy",2.12480596866848e-05
"srp",2.12480596866848e-05
"windows_dpi",2.12480596866848e-05
"php-rs",2.12480596866848e-05
"salt",2.12480596866848e-05
"bmp_rs",2.12480596866848e-05
"ai_kit",2.12480596866848e-05
"siren",2.12480596866848e-05
"rumo",2.12480596866848e-05
"bui-backend-codegen",2.26373558969681e-05
"bui-backend",2.12480596866848e-05
"pdfpdf",2.12480596866848e-05
"parse_duration",2.12480596866848e-05
"minihttp",2.12480596866848e-05
"minihttpse",2.72683432645788e-05
"miniurl",2.72683432645788e-05
"libgitdit",2.12480596866848e-05
"relm-derive-state",2.21511022233689e-05
"titanium-web-extension",2.12480596866848e-05
"serial-key",2.35056660283951e-05
"keygen",2.12480596866848e-05
"coin",2.12480596866848e-05
"snooker",2.12480596866848e-05
"rsdocs-dashing",2.12480596866848e-05
"kodama",3.2858606586909e-05
"kodama-bin",2.12480596866848e-05
"kodama-capi",2.12480596866848e-05
"loglog",2.3828181220068e-05
"walmart_partner_api",2.12480596866848e-05
"tac",2.12480596866848e-05
"try_print",2.48602298334212e-05
"urdf-viz",2.25381204533764e-05
"sdl2_mt",2.12480596866848e-05
"idmap-derive",2.3828181220068e-05
"idmap",2.12480596866848e-05
"rmenu",2.12480596866848e-05
"proxy_config",2.12480596866848e-05
"neat",2.12480596866848e-05
"orca",2.12480596866848e-05
"analyticord",2.12480596866848e-05
"madvise",2.35056660283951e-05
"lpc177x_8x",2.12480596866848e-05
"number_traits",0.000282656688609402
"vec3",8.29654618166168e-05
"vec2",6.88585039242088e-05
"vec4",3.02784850535259e-05
"quat",2.12480596866848e-05
"mat2",2.12480596866848e-05
"mat3",2.12480596866848e-05
"mat4",3.0653198177131e-05
"mat32",2.65896680196484e-05
"aabb2",2.27531305811583e-05
"prng",2.75788716416279e-05
"rng_trait",3.53928852734225e-05
"catfs",2.12480596866848e-05
"android-bootimage",2.12480596866848e-05
"hb",2.12480596866848e-05
"c3_clang_extensions",3.28371055741308e-05
"c3",2.72683432645788e-05
"ghopac",2.12480596866848e-05
"nitrous",2.12480596866848e-05
"ferris-says",3.93089104203669e-05
"x264-framing",2.12480596866848e-05
"devd-rs",2.12480596866848e-05
"osvr-sys",2.72683432645788e-05
"wither",2.12480596866848e-05
"galvanic-mock",5.46606335439967e-05
"dipstick",2.12480596866848e-05
"line_drawing",4.91671247791684e-05
"bresenham",3.16960737022581e-05
"ax25",2.12480596866848e-05
"classif",2.12480596866848e-05
"krpc-rs",2.12480596866848e-05
"citrus",2.12480596866848e-05
"osvr",2.12480596866848e-05
"poloniex",2.12480596866848e-05
"finchers",2.57632723701053e-05
"futures-zipkin",2.12480596866848e-05
"emacs_module_bindings",2.48602298334212e-05
"query_params",2.12480596866848e-05
"add-remote",2.12480596866848e-05
"endian_trait_derive",5.17790258006482e-05
"endian_trait",3.59187836634864e-05
"random_derive",2.12480596866848e-05
"rush_pat",2.12480596866848e-05
"jsonrpc-macros-plus",2.20690074473067e-05
"citymapper",2.12480596866848e-05
"car_registration",2.12480596866848e-05
"libstripe",2.12480596866848e-05
"bittrex",2.12480596866848e-05
"tokio-modbus",2.12480596866848e-05
"sge_loadsensor",2.12480596866848e-05
"dup",2.12480596866848e-05
"sshc",2.12480596866848e-05
"avrd",2.12480596866848e-05
"avr-mcu",3.62987686314199e-05
"mem_cmp",2.12480596866848e-05
"ipvs",2.12480596866848e-05
"tsp",2.12480596866848e-05
"varys",2.12480596866848e-05
"obj-exporter",2.12480596866848e-05
"shio",2.12480596866848e-05
"randtest_macros",2.36448850861339e-05
"randtest",2.12480596866848e-05
"librandtest",2.24521164022636e-05
"courier",2.12480596866848e-05
"ethabi-derive",2.12480596866848e-05
"zydis",2.12480596866848e-05
"spanquist",2.12480596866848e-05
"terminal_graphics",2.57632723701053e-05
"system_uri",2.12480596866848e-05
"grid-sim",2.12480596866848e-05
"rollout",2.12480596866848e-05
"pogpen",2.12480596866848e-05
"dns-parser-joe",2.12480596866848e-05
"cargo-drone",2.12480596866848e-05
"drone-test",4.26182031002005e-05
"drone-core",4.60800973684103e-05
"drone-core-macros",2.77760734805429e-05
"drone-stm32f1",2.30362910466015e-05
"drone",2.52456191988243e-05
"drone-stm32l4",2.30362910466015e-05
"drone-macros",2.30362910466015e-05
"itchy",2.12480596866848e-05
"serde_url_params",2.69751476357853e-05
"vmfparser",2.12480596866848e-05
"test-case-derive",2.23104626710191e-05
"userstyles",2.12480596866848e-05
"index-pool",2.3828181220068e-05
"free-ranges",4.40821352571257e-05
"lather",2.12480596866848e-05
"quadrature",2.38414126125469e-05
"nom-gzip",2.12480596866848e-05
"recode_rs",2.12480596866848e-05
"cargo-board",2.12480596866848e-05
"rusoto_apigateway",2.12480596866848e-05
"rusoto_polly",2.12480596866848e-05
"rusoto_mturk",2.12480596866848e-05
"rusoto_batch",2.12480596866848e-05
"rusoto_glacier",2.12480596866848e-05
"cronjob",2.12480596866848e-05
"libimagentrycategory",2.12480596866848e-05
"adjacent_lines",2.12480596866848e-05
"iterslide",3.02784850535259e-05
"libimagentrytimetrack",2.24521164022636e-05
"libimagentrydatetime",2.48914258483249e-05
"libimagannotation",2.12480596866848e-05
"imag-timetrack",2.12480596866848e-05
"libimagtimetrack",2.24521164022636e-05
"imag-mail",2.12480596866848e-05
"u2f",2.12480596866848e-05
"meealgi",2.12480596866848e-05
"digitalocean",2.12480596866848e-05
"gitter-slack",2.12480596866848e-05
"segment-tree",2.12480596866848e-05
"dash",2.12480596866848e-05
"mauzi_macros",3.93089104203669e-05
"mauzi",2.12480596866848e-05
"monzo",2.12480596866848e-05
"home-easy",2.12480596866848e-05
"tomlq",2.12480596866848e-05
"lofi",2.12480596866848e-05
"conniecs-derive",2.3828181220068e-05
"conniecs",2.12480596866848e-05
"rustplacements",2.12480596866848e-05
"luhnmod10",2.78852551012136e-05
"yosys-netlist-json",2.12480596866848e-05
"sputnikvm-network-classic",2.27279364311328e-05
"pushover",2.12480596866848e-05
"beep",2.12480596866848e-05
"wordlist-generator",2.12480596866848e-05
"open_ai",2.12480596866848e-05
"cargo-docserve",2.12480596866848e-05
"wordcount",2.12480596866848e-05
"rainbowcoat",2.12480596866848e-05
"sloword2vec",2.12480596866848e-05
"line_segment_intersection",2.12480596866848e-05
"build_metadata",2.12480596866848e-05
"crossbeam-utils",6.42989979971832e-05
"spatialindex",2.12480596866848e-05
"spatialindex-sys",3.02784850535259e-05
"gstreamer-player-sys",2.3134943302809e-05
"openmpt",2.12480596866848e-05
"rocket_sync",2.72683432645788e-05
"monto",2.12480596866848e-05
"sonos_discovery",2.12480596866848e-05
"binaryen-sys",3.02784850535259e-05
"binaryen",2.12480596866848e-05
"bluepill-usbcdc",2.12480596866848e-05
"chfft",2.12480596866848e-05
"nearly_eq",2.42582014756318e-05
"appro-eq",2.42582014756318e-05
"beam",2.12480596866848e-05
"lcd",2.12480596866848e-05
"exonum_librocksdb-sys",2.74377022456451e-05
"exonum_libsodium-sys",2.4342880966165e-05
"indy-crypto",2.12480596866848e-05
"base64-serde",2.28899552079286e-05
"page_size",2.72081404287999e-05
"bullet",2.12480596866848e-05
"bullet_core",3.17924093062022e-05
"bullet_macros",2.23104626710191e-05
"math_traits",2.50128174620462e-05
"emerald-rocksdb",2.18364483394931e-05
"sfnt2woff-zopfli-sys",2.12480596866848e-05
"letterboxd",2.12480596866848e-05
"jh-ffi",2.12480596866848e-05
"crontab",2.57632723701053e-05
"stm32-extras",2.12480596866848e-05
"openssh-keys",2.12480596866848e-05
"colorizex",2.12480596866848e-05
"autograd",2.12480596866848e-05
"rusty-keys",2.12480596866848e-05
"hanja",2.12480596866848e-05
"candidateparser",2.12480596866848e-05
"loaded_dice",2.12480596866848e-05
"abrute",2.12480596866848e-05
"yobot",2.12480596866848e-05
"cervus_bridge",2.12480596866848e-05
"input-linux-sys",2.12480596866848e-05
"antimony",2.12480596866848e-05
"wdg-telegram-bot",2.12480596866848e-05
"libcw",2.12480596866848e-05
"bloom-server",2.12480596866848e-05
"enum-primitive-derive",2.88746566888088e-05
"tack-it-on",2.12480596866848e-05
"iron-sessionstorage2",2.12480596866848e-05
"xed-sys",2.12480596866848e-05
"wc-bg",2.12480596866848e-05
"ark",2.12480596866848e-05
"elfkit",2.12480596866848e-05
"zoneinfo_compiled",2.30066162054907e-05
"bsalloc",2.3828181220068e-05
"mmap-alloc",4.32519912323594e-05
"jsonrpc-http-server-plus",2.20690074473067e-05
"fd-find",2.12480596866848e-05
"smallbitvec",2.12480596866848e-05
"robin_core",2.12480596866848e-05
"timeout-readwrite",2.12480596866848e-05
"bagpipe",2.3828181220068e-05
"ratelimit_meter",2.32548208793162e-05
"spirv_cross",2.19427077918264e-05
"breakpad",2.12480596866848e-05
"object-alloc",3.24872908992844e-05
"blurmac",2.12480596866848e-05
"exa",3.93089104203669e-05
"malloc-bind",2.12480596866848e-05
"cargo-canoe",2.12480596866848e-05
"derive_is_enum_variant",2.12480596866848e-05
"tally",2.12480596866848e-05
"mackerel_plugin",3.47936977369464e-05
"rapt_derive",2.38128948955744e-05
"rapt",2.41396254954317e-05
"pokemon_go_data",2.12480596866848e-05
"concat-string",3.02784850535259e-05
"rfc822_sanitizer",2.12480596866848e-05
"time-test",2.44409600842465e-05
"extended-rational",2.12480596866848e-05
"bit_manager",3.88573891520248e-05
"bit_manager_derive",3.02784850535259e-05
"rust_inbox",2.12480596866848e-05
"xch",2.12480596866848e-05
"tss-sapi",2.12480596866848e-05
"check-versions",2.12480596866848e-05
"mws",2.12480596866848e-05
"tokio-socks5",2.23768628575399e-05
"cache",2.12480596866848e-05
"stable-heap",2.72683432645788e-05
"novault",2.12480596866848e-05
"prelude",2.20333140664101e-05
"ergo",2.20333140664101e-05
"mocktopus_macros",3.93089104203669e-05
"uncon_derive",2.87860460040595e-05
"uncon",3.36796738247497e-05
"code-sandwich-crates-io-release-test",2.12480596866848e-05
"code-sandwich-crates-io-release-test-macros",3.93089104203669e-05
"rust-mp4",2.12480596866848e-05
"image_colors",2.12480596866848e-05
"sounding-base",3.37928255921215e-05
"metfor",3.14391769139577e-05
"chessground",2.12480596866848e-05
"easytiming",2.12480596866848e-05
"obstack",2.12480596866848e-05
"stepgen",2.12480596866848e-05
"nonsmallnum",2.12480596866848e-05
"sled",4.38241231037874e-05
"pagecache",2.56020147742689e-05
"parity-hash",3.48517504714475e-05
"hello-cli",2.12480596866848e-05
"esplugin",2.9586152442068e-05
"geeny-api",2.27531305811583e-05
"cargo-testify",2.12480596866848e-05
"libsweep",2.12480596866848e-05
"uptime_lib",2.57632723701053e-05
"base100",2.12480596866848e-05
"core_affinity",2.12480596866848e-05
"pprzlink",2.12480596866848e-05
"ivyrust",2.72683432645788e-05
"mathematica-notebook-filter",2.12480596866848e-05
"any_key",2.12480596866848e-05
"websocket-transport",2.12480596866848e-05
"ethereum-block-core",2.43131949664056e-05
"rust-version",2.12480596866848e-05
"dlopen",2.12480596866848e-05
"example_dylib",2.35056660283951e-05
"dlopen_derive",2.35056660283951e-05
"prefixopt",2.57632723701053e-05
"nextcloud_appstore",2.12480596866848e-05
"futures-bufio",2.12480596866848e-05
"footile",2.12480596866848e-05
"openssl-src",2.12480596866848e-05
"winrt-notification",2.12480596866848e-05
"rsjni",2.12480596866848e-05
"dotr",2.12480596866848e-05
"grok",2.12480596866848e-05
"wild_thread_pool",2.27531305811583e-05
"thread_tryjoin",2.6083099935181e-05
"closer",2.75881708296545e-05
"adobe-cmap-parser",2.35056660283951e-05
"drow",2.12480596866848e-05
"sounding-bufkit",2.12480596866848e-05
"sounding-validate",2.78703716223682e-05
"sensors",2.12480596866848e-05
"libsensors-sys",3.02784850535259e-05
"nqueens",2.12480596866848e-05
"lolapi",2.12480596866848e-05
"multipart-async",2.12480596866848e-05
"display_bytes",2.28899552079286e-05
"plist-sys",2.12480596866848e-05
"pleco",2.3054144760053e-05
"mucow",2.25544612230878e-05
"semaphore",2.12480596866848e-05
"drone-stm32",2.12480596866848e-05
"fosslim",2.12480596866848e-05
"sparser",2.12480596866848e-05
"sputnikvm-dev",2.12480596866848e-05
"gdb_mi",2.12480596866848e-05
"kcore",2.12480596866848e-05
"sharepoint",2.12480596866848e-05
"i2cdev_bno055",2.12480596866848e-05
"rustwt",2.12480596866848e-05
"is_executable",2.12480596866848e-05
"mrh",2.12480596866848e-05
"line_intersection",2.12480596866848e-05
"pgn-lexer",2.12480596866848e-05
"serde_ubjson",2.12480596866848e-05
"pwd",2.12480596866848e-05
"dotter",2.12480596866848e-05
"data_structure_traits",3.93089104203669e-05
"hashmap_core",3.79543466153407e-05
"voronoi",2.12480596866848e-05
"teleinfo-parser",2.12480596866848e-05
"link-ippi",2.42582014756318e-05
"link-ippcore",5.41564347943481e-05
"ipp-sys-build-help",9.71792625805969e-05
"link-ipps",3.80045156451565e-05
"link-ippcv",2.42582014756318e-05
"stm32-hal",2.72683432645788e-05
"mocktopus",2.12480596866848e-05
"lua53-ext",2.12480596866848e-05
"rsign",2.12480596866848e-05
"prefixopt_derive",2.12480596866848e-05
"tma",2.12480596866848e-05
"fs-trie",2.12480596866848e-05
"gstreamer-audio",2.12480596866848e-05
"read-byte-slice",2.12480596866848e-05
"fallible-streaming-iterator",3.02784850535259e-05
"bitfield-register",2.12480596866848e-05
"bitfield-register-macro",2.72683432645788e-05
"i2cdev-lsm303dlhc",2.12480596866848e-05
"graph-rs",2.12480596866848e-05
"collections-rs",3.93089104203669e-05
"slab-alloc",2.12480596866848e-05
"object-alloc-test",2.3828181220068e-05
"geometry-predicates",2.12480596866848e-05
"amazon_cognito_rust",2.12480596866848e-05
"cribbage",2.12480596866848e-05
"cribbage-core",3.93089104203669e-05
"moneyforward-invoice-api",2.12480596866848e-05
"nrf24l01",2.12480596866848e-05
"bcrypt-bsd",2.12480596866848e-05
"gstreamer-app",2.12480596866848e-05
"gstreamer-base",2.6557193666292e-05
"gstreamer-video",2.40855143940554e-05
"coresimd",5.97012770547906e-05
"hub-sdk",2.12480596866848e-05
"aovec",2.12480596866848e-05
"derive_derive",2.12480596866848e-05
"dent",2.12480596866848e-05
"stamp",2.57632723701053e-05
"plugin-test-plugins",3.02784850535259e-05
"plugin-test-api",5.60151973490228e-05
"rustarium",2.12480596866848e-05
"struct_deser",2.12480596866848e-05
"struct_deser-derive",3.02784850535259e-05
"guetzli-sys",2.12480596866848e-05
"rename-extensions",2.12480596866848e-05
"fishers_exact",2.12480596866848e-05
"esplugin-ffi",2.12480596866848e-05
"insim",2.12480596866848e-05
"ga",2.12480596866848e-05
"patricia_tree",2.12480596866848e-05
"ceph-safe-disk",2.12480596866848e-05
"amqpr",2.12480596866848e-05
"amqpr-api",2.3054144760053e-05
"amqpr-codec",2.55036476408087e-05
"gstreamer-player",2.21986307779312e-05
"xrl",2.12480596866848e-05
"arduino-esp",2.12480596866848e-05
"hldemo",2.12480596866848e-05
"sniffglue",2.12480596866848e-05
"reduce",2.61058588396914e-05
"boxxy",2.39166648113663e-05
"libsystemd",2.12480596866848e-05
"try_or",2.57632723701053e-05
"vlq",3.23855843057888e-05
"asmuth_bloom_secret_sharing",2.12480596866848e-05
"openalias",2.12480596866848e-05
"form",2.12480596866848e-05
"gild",2.12480596866848e-05
"ipp-sys",2.12480596866848e-05
"ipp-ctypes",3.45679371027754e-05
"ipp-headers-sys",2.42582014756318e-05
"evdev-sys",2.48602298334212e-05
"mhost",2.12480596866848e-05
"basic_scheduler",2.27531305811583e-05
"chemise",2.12480596866848e-05
"i3switcher",2.12480596866848e-05
"days-in-month",2.12480596866848e-05
"leap-year",3.93089104203669e-05
"dars",2.12480596866848e-05
"pulls_since",2.12480596866848e-05
"getaddrs",2.12480596866848e-05
"i8080",2.12480596866848e-05
"rocket_client",2.12480596866848e-05
"weld",2.12480596866848e-05
"yamaha_avr",2.12480596866848e-05
"resque",2.12480596866848e-05
"sapper",5.18104055375875e-05
"evdev-rs",2.12480596866848e-05
"eom",2.12480596866848e-05
"unsafe-unicorn",2.12480596866848e-05
"eeprom",2.12480596866848e-05
"process_utils",2.12480596866848e-05
"BrewStillery",2.12480596866848e-05
"ip_network",2.12480596866848e-05
"fungtaai",2.12480596866848e-05
"cleye",2.12480596866848e-05
"pswrd",2.12480596866848e-05
"url-normalizer",2.12480596866848e-05
"gtmpl",2.12480596866848e-05
"gtmpl_derive",2.35056660283951e-05
"gtmpl_value",3.01656047364403e-05
"pnmixer-rs",2.12480596866848e-05
"ffi",2.19169800842286e-05
"rust-gist",2.12480596866848e-05
"prometrics",3.21974504439796e-05
"atomic_immut",2.89792326038716e-05
"rust_multicodec",2.12480596866848e-05
"elfx86exts",2.12480596866848e-05
"piston2d-scroll_controller",2.12480596866848e-05
"piston3d-construct",2.12480596866848e-05
"rie",2.12480596866848e-05
"cargo-thank-you-stars",2.12480596866848e-05
"technical_indicators",2.12480596866848e-05
"typed-builder",2.21986307779312e-05
"mod-exp-unsigned",2.12480596866848e-05
"text-to-checkstyle-cli",2.12480596866848e-05
"microservice",2.12480596866848e-05
"ledcat",2.12480596866848e-05
"gpio",2.28899552079286e-05
"sapper_tmpl",2.35056660283951e-05
"galvanic-test",3.93089104203669e-05
"raui",2.12480596866848e-05
"elfmalloc",2.12480596866848e-05
"dhl",2.12480596866848e-05
"dhltest_underscore",2.25381204533764e-05
"dhltest-dash",2.25381204533764e-05
"dhltest",2.25381204533764e-05
"deb-version",2.12480596866848e-05
"libsodium",2.12480596866848e-05
"rayon-futures",2.12480596866848e-05
"lsm303",2.12480596866848e-05
"lfclib",3.02784850535259e-05
"mount_status_monitor",2.12480596866848e-05
"bluepill-usbhid",2.12480596866848e-05
"sapper_query",2.35056660283951e-05
"sapper_logger",2.35056660283951e-05
"cons",2.12480596866848e-05
"cons-list",3.93089104203669e-05
"gpc",2.12480596866848e-05
"kairos",2.38399654289945e-05
"trust-dns-util",2.12480596866848e-05
"discord_rust_framework",2.12480596866848e-05
"plugin-test-main",2.12480596866848e-05
"skein-ffi",2.12480596866848e-05
"euler",2.12480596866848e-05
"arthroprod",2.12480596866848e-05
"sapper_session",2.35056660283951e-05
"qt_3d_core",3.31381197530255e-05
"steamid-ng",2.12480596866848e-05
"afsort",2.12480596866848e-05
"futures-derive",2.12480596866848e-05
"dynlib_derive",2.12480596866848e-05
"nix-ptsname_r-shim",2.12480596866848e-05
"lpc82x",2.12480596866848e-05
"feroxide-gui",2.12480596866848e-05
"sapper_body",2.35056660283951e-05
"synapse-rpc",2.12480596866848e-05
"pgp",2.12480596866848e-05
"crc24",2.42582014756318e-05
"serde_ini",2.84723999801576e-05
"result",2.89403402037121e-05
"x25519-dalek",2.12480596866848e-05
"stream-vbyte",2.12480596866848e-05
"serde-xdr",2.28735362527162e-05
"dyon_to_rust",2.12480596866848e-05
"epan",2.12480596866848e-05
"hornet",2.12480596866848e-05
"itertools-wild",2.12480596866848e-05
"lfcl",2.12480596866848e-05
"sapper_std",2.12480596866848e-05
"game-of-life-parsers",2.12480596866848e-05
"io-test-util",2.72683432645788e-05
"libnetkeeper",2.12480596866848e-05
"neon-serde",2.12480596866848e-05
"shellwords",2.12480596866848e-05
"ge",2.12480596866848e-05
"ishmael",2.12480596866848e-05
"drone-cortex-m",2.57632723701053e-05
"drone-cortex-m-macros",2.3238858006193e-05
"enum_to_str_derive",2.12480596866848e-05
"zap",2.12480596866848e-05
"mackerel_plugin_uptime",2.12480596866848e-05
"vegas-lattice",2.12480596866848e-05
"fail",2.26081667215678e-05
"tug",2.12480596866848e-05
"str_to_enum_derive",2.12480596866848e-05
"qstring",2.12480596866848e-05
"gauthz",2.12480596866848e-05
"rjoin",2.12480596866848e-05
"rollbuf",3.67126631274001e-05
"csvroll",2.57632723701053e-05
"unicode_skeleton",2.12480596866848e-05
"simpleice",2.12480596866848e-05
"drone-macros-core",3.30180433417455e-05
"resty",2.12480596866848e-05
"proptest-arbitrary",2.12480596866848e-05
"hpack_codec",2.12480596866848e-05
"gfx_draping",2.22514402830005e-05
"easy-bluez",2.12480596866848e-05
"cargo-docgen",2.12480596866848e-05
"iprange",2.12480596866848e-05
"ipnet",2.72683432645788e-05
"valor",2.12480596866848e-05
"tormov",2.12480596866848e-05
"dwprod",2.12480596866848e-05
"libimagentrygps",2.28899552079286e-05
"css",3.41164158344333e-05
"libimagentryutil",2.92434999086356e-05
"tectonicdb",2.12480596866848e-05
"circular-queue",2.22514402830005e-05
"sweep",2.12480596866848e-05
"google-ml1",2.28899552079286e-05
"ixlist",2.12480596866848e-05
"google-cloudkms1",2.28899552079286e-05
"s2client",2.12480596866848e-05
"google-firebaseremoteconfig1",2.28899552079286e-05
"cose",3.93089104203669e-05
"moz_cbor",3.79543466153407e-05
"riscv",3.67126631274001e-05
"google-adexperiencereport1",2.28899552079286e-05
"stamm",2.12480596866848e-05
"google-cloudtasks2_beta2",2.28899552079286e-05
"mar",2.12480596866848e-05
"google-testing1",2.28899552079286e-05
"google-playcustomapp1",2.28899552079286e-05
"google-sourcerepo1",2.28899552079286e-05
